mean_heading,std_heading,min_heading,max_heading,range_heading,mean_angle,std_angle,min_angle,max_angle,range_angle,mean_power,std_power,min_power,max_power,range_power,Mode
67.5619187801571,0.14093710016395067,67.38556696126385,67.77777054350348,0.39220358223963103,0.2344492779860842,0.21042786828491136,-0.0,0.5503562682185421,0.5503562682185421,19969.405322373357,644.227211790691,19106.73183096852,20924.10758006988,1817.3757491013603,Normal
68.0481186030689,0.1487437950807083,67.82693015581395,68.26900687715411,0.4420767213401575,0.702519109604575,0.09896143679352784,0.5856484988581548,0.8767990561324478,0.29115055727429295,19820.21648884913,547.3917084960575,19122.31447767331,20894.56580986975,1772.2513321964398,Normal
68.53643193112974,0.14656719069700228,68.31791545731978,68.75351788528705,0.4356024279672681,1.0238992244286298,0.11917979434297878,0.8047169143139621,1.1731074637871188,0.36839054947315675,19903.582200736,510.54747342999764,19235.36819762057,20847.01638344056,1611.6481858199913,Normal
69.012725155011,0.14143572678230476,68.80123193372832,69.22158217066836,0.42035023694003826,0.1983521038440355,0.2802402159936202,-0.0693463541235693,0.6894480406305491,0.7587943947541184,20141.150059718166,460.2300622958862,19309.927620289294,20650.704177345247,1340.7765570559532,Normal
69.46820679637321,0.1343597267415976,69.26712829230216,69.66652094539876,0.3993926530965979,0.2071703469713487,0.08335097020468428,0.0281121211740663,0.280583204299991,0.2524710831259247,20168.387002553787,511.5532468883485,19598.213141980683,20881.63647134234,1283.4233293616562,Normal
69.90006414883376,0.1270300628522148,69.70973425981856,70.08731621941861,0.37758195960005025,0.19459361905364234,0.017121010879937806,0.1747211626526173,0.2215111648261862,0.046790002173568906,20231.417033111506,419.4541654750084,19776.15939706695,20855.322467614296,1079.1630705473472,Normal
70.30642200594873,0.11894885233319419,70.12797065334989,70.48151952428893,0.3535488709390364,0.21585925925701846,0.0049818349294103986,0.2108609918135348,0.2233277958666332,0.012466804053098413,20243.384680948155,703.7061522369526,19046.153514317204,20957.01216795644,1910.8586536392359,Normal
70.68479684851222,0.11007059152845493,70.51937914765844,70.84653369686728,0.3271545492088421,0.21687572497732432,0.0015063495487321439,0.2135682827123689,0.2181165832908103,0.004548300578441383,20066.698641845804,604.9694402810984,19230.453791874297,20995.6131006983,1765.1593088240043,Normal
71.03247943744665,0.10036323485111016,70.88132515313879,71.17961743286357,0.2982922797247767,0.21732759612868655,0.00043193187195086745,0.2168559566742252,0.2179724267375964,0.0011164700633712055,19521.547288893857,476.03681485986635,19046.6038857585,20719.71770458795,1673.1138188294499,Normal
71.34669740092592,0.08981264487709496,71.21106210860209,71.47798530865596,0.26692320005386705,0.20023045519185886,0.016626041093121345,0.1728588128228986,0.2180163511487401,0.04515753832584149,20166.500817786076,576.429721068723,19326.891682184425,20981.82909710622,1654.9374149217947,Normal
71.62481504261662,0.07856000935570683,71.50580947675645,71.73929677011195,0.23348729335549478,0.14741481122169414,0.012807477452069817,0.1282924842872468,0.1671542180458149,0.03886173375856811,20094.193645478732,447.61376732283367,19318.625307978644,20738.715276388673,1420.0899684100295,Normal
71.86548431184681,0.0672367475264955,71.76335625997693,71.96319601212626,0.19983975214933025,0.1053862049770438,0.011798769661322865,0.0887784927328686,0.1238089385030506,0.035030445770181995,20096.89238537536,598.0713486859096,19118.80756597691,20882.612396988738,1763.8048310118284,Normal
72.0695355745489,0.05645874904175882,71.98357924394368,72.15139097673286,0.1678117327891755,0.0721728955147533,0.008699300983908814,0.0597449167047189,0.0855455865788545,0.025800669874135596,20222.035354857355,477.4750621333969,19584.38630991714,20939.98948889685,1355.603178979709,Normal
72.23952066160021,0.04665051979242327,72.16835901580583,72.30702250391772,0.138663488111888,0.04770164611324311,0.006170577107672674,0.0389575107764188,0.0573098144945904,0.0183523037181716,20139.72092740323,632.5956350368226,19115.51991286084,20944.294111393847,1828.7741985330067,Normal
40.1924533262431,0.18423631035414628,39.91107526713242,40.45845578832588,0.5473805211934604,-0.08068114693731661,0.10415492777273759,-0.2370964778286691,0.0372557607594562,0.2743522385881253,20298.064630319186,440.29607533142746,19436.436866288976,20827.0599934706,1390.623127181625,Normal
39.52430462578975,0.21910428575575283,39.19319557208493,39.84398207844319,0.6507865063582585,-0.2713115302487337,0.006550652818752116,-0.2795352426385926,-0.2553524281069947,0.024182814531597874,20273.500159960324,541.7532215883201,19023.02865159219,20793.984757051297,1770.9561054591068,Normal
38.76244036045389,0.24025055181141997,38.402846480384554,39.11659672175797,0.7137502413734182,-0.2834747658676349,0.005779630708230558,-0.2891240936959983,-0.2717035545866971,0.017420539109301192,20291.280875579083,525.3403388216113,19184.98818236748,20929.12637409977,1744.1381917322906,Normal
37.95462347135943,0.24716727730870466,37.58728983255562,38.32170596876399,0.7344161362083739,-0.24678116946494644,0.013601691237302808,-0.2670359792985055,-0.226235393453911,0.04080058584459448,20179.440038755998,703.4407455763918,19099.256942841308,20970.873367515655,1871.6164246743465,Normal
37.14343085509227,0.242774625397667,36.78446200202422,37.50591206302798,0.7214500610037575,-0.19876409686285243,0.014991878058312366,-0.221290900504029,-0.1768985310326002,0.0443923694714288,20199.045920293775,662.2112710931597,19182.872522020894,20937.417745755098,1754.5452237342033,Normal
36.360326974570114,0.23061900907495844,36.02059766727815,36.7059860176155,0.6853883503373481,-0.15303694344722915,0.012687803134404362,-0.1723386841976409,-0.1346621284333968,0.037676555764244085,19806.802650702903,596.2112058000423,19068.573708465992,20840.96504726052,1772.3913387945286,Normal
35.62442973310859,0.2154477676059536,35.306247557510034,35.94704300561113,0.6407954481010947,-0.11551579616845413,0.009985848351847123,-0.130898217933063,-0.1012163500267492,0.029681867906313802,19960.901598618024,479.8005577917834,19297.842756143673,20667.997248095737,1370.1544919520638,Normal
34.93740000777943,0.19915488181745764,34.64530923935976,35.23725848722635,0.5919492478665873,-0.08681519774325898,0.0074539499780808096,-0.0983551721789965,-0.0761996492482252,0.022155522930771304,20064.90463150793,798.2294504717322,19034.64383203143,20959.038363394415,1924.3945313629847,Normal
34.31209847696768,0.17953463277789897,34.04913030619645,34.582783042203005,0.5336527360065517,-0.06571408914532104,0.005409698138371455,-0.0741052417682924,-0.0580244521700957,0.016080789598196706,20186.816569869632,490.50198112838916,19499.35517842704,20902.55024216614,1403.195063739102,Normal
33.750802245200234,0.16051465952671942,33.515896753645926,33.99302821365221,0.4771314600062837,-0.050490379155197426,0.0038802893556153695,-0.0565151566272944,-0.0449787972263249,0.011536359400969504,19957.854618814526,671.3442047731801,19180.91541534004,20951.718687224093,1770.8032718840514,Normal
33.25035082623832,0.14275235215695511,33.041549632731375,33.46589174998256,0.42434211725118587,-0.03958104529272641,0.0027816200537142417,-0.0438981054714239,-0.0356275668599743,0.0082705386114496,19944.586253678102,555.3872704370393,19136.581000001406,20670.720465741342,1534.139465739936,Normal
32.805999617071386,0.12656726596842943,32.620923133845686,32.9971597516967,0.3762366178510135,-0.031734459511614646,0.0020110255165472304,-0.0348505375401083,-0.0288708293105278,0.005979708229580501,19906.209128843828,691.2987611820432,19020.713646465632,20913.96101824444,1893.2473717788089,Normal
32.41234174648345,0.11205485987931059,32.2485026896279,32.58160290672985,0.3331002171019506,-0.026019881253649207,0.0014783361469498796,-0.0283047649689391,-0.0239087940444427,0.004395970924496399,20046.514565222205,641.905311540172,19044.252198663176,20922.68615113566,1878.433952472482,Normal
32.063899800360886,0.0991725225623267,31.918894249433265,32.21370156577868,0.2948073163454126,-0.021774940212506068,0.001111944537902429,-0.0234880105160708,-0.0201814863338756,0.0033065241821952016,20105.219731887668,428.10351763543525,19678.15795940203,20893.31327518014,1215.155315778109,Normal
31.755476666810505,0.0877999691384159,31.627089958299734,31.888091041068485,0.26100108276875034,-0.01854201554532537,0.0008590188579461196,-0.0198607018963098,-0.0173063108753357,0.002554391020974097,19933.667956052697,643.189653296402,19151.358228113084,20943.001921871335,1791.6436937582512,Normal
31.482342434592795,0.07777888156138897,31.368599675647012,31.59981103889986,0.23121136325284652,-0.01601110748117621,0.0006823917743418569,-0.0170548976425374,-0.0150257857606114,0.002029111881926001,20132.434249001122,539.7910832596726,19215.416315901857,20924.7045403103,1709.288224408443,Normal
31.240317122604985,0.06893705410683881,31.139500376205326,31.344426897681792,0.20492652147646595,-0.013974477686900601,0.0005567489428431795,-0.0148232435141233,-0.0131677999571357,0.0016554435569875996,20091.079280385402,567.2992403910032,19372.675888123424,20907.971067847244,1535.2951797238202,Normal
31.025792788818006,0.0611015123346482,30.936440557910885,31.118073033102092,0.18163247519120773,-0.01229319984768347,0.0004652787073977535,-0.0130004276065069,-0.0116170187982421,0.0013834088082647997,20208.584789387576,319.3700855716166,19895.915104159885,20872.15066080104,976.2355566411534,Normal
30.8357257524519,0.05410387200982107,30.75662579021555,30.91745442889131,0.1608286386757598,-0.01087361832656727,0.00039704113534688094,-0.011475580794984,-0.0102951013141944,0.001180479480789599,19963.469375395234,678.5818270602394,19048.555332497337,20970.789942605537,1922.2346101082003,Normal
30.667621002597098,0.047779915579655045,30.59780480214374,30.73983143970908,0.14202663756533696,-0.00965129262383492,0.0003450499293561367,-0.0101732403664739,-0.0091473612886194,0.0010258790778544993,19799.579185894436,613.6048005941934,19023.57062952874,20773.836493131097,1750.2658636023589,Normal
30.51952658271835,0.04196398929772417,30.458273314359,30.58300687241875,0.12473355805974862,-0.00858024862305777,0.0003049539426994279,-0.0090405379090219,-0.0081338718098593,0.0009066660991626004,20129.958873622916,549.6416019833408,19212.621212541177,20995.05934577233,1782.4381332311532,Normal
30.390056562175452,0.03647705304357333,30.3369164408336,30.44533261354179,0.10841617270818915,-0.0076257788133542795,0.0002741869897442283,-0.0080386554625645,-0.0072234471912315,0.000815208271332999,19641.765976511797,524.8635659867012,19044.436606555795,20515.31944842183,1470.8828418660341,Normal
30.278469739160915,0.03110418858418882,30.233324015927636,30.32575742705602,0.09243341112838266,-0.006759423012959389,0.00025148517390212666,-0.0071370233925825,-0.0063892744215248,0.0007477489710576999,20043.771063342654,728.2109810834156,19021.13223140672,20941.995659465993,1920.8634280592742,Normal
30.184855092963073,0.025550829720876796,30.148048310895877,30.223952511032643,0.07590420013676535,-0.00595500277444444,0.00023673043636324813,-0.0063090571647593,-0.0056051129561276,0.0007039442086317002,19842.801421162272,557.7694591086738,19228.654833467674,20929.049533391662,1700.3946999239888,Normal
30.110536216078476,0.01935058876311674,30.08316454629472,30.140589932989233,0.05742538669451136,-0.00518455626315314,0.00023118817674718157,-0.0055283512234044,-0.0048407772173175,0.0006875740060868999,19931.203734750663,638.8520882121768,19110.60224800884,20834.47726506101,1723.8750170521707,Normal
30.058974161305947,0.011656190462470104,30.043552743707465,30.077949492900743,0.03439674919327729,-0.00441242961237984,0.0002384640824893403,-0.0047639918072919,-0.0040545912438713,0.0007094005634206008,19902.11833298489,649.6642461770332,19016.32513101768,20699.866846969333,1683.5417159516546,Normal
30.820889095012014,1.0108418462402848,30.036018504499783,32.02503107734432,1.9890125728445405,-0.0032523937625980595,0.0009956828260826594,-0.0039724874754135,-0.0006976712110148,0.0032748162643987,20036.610111845835,541.3943300229406,19190.646162587916,20830.104069366334,1639.457906778418,Normal
31.86698504711641,0.05134450694084235,31.79505564804413,31.94658136493385,0.1515257168897186,0.01052971657351803,0.004715203335212815,0.0016654343438012,0.0147052537521205,0.0130398194083193,19867.894167239407,557.9505609393469,19059.956904503735,20879.70367244564,1819.746767941906,Normal
31.742877468997857,0.02272791759256027,31.715547584220012,31.78235731987742,0.066809735657408,0.014164987553653011,0.0001278598024539001,0.0140053465079843,0.014426703544196,0.00042135703621169925,20144.10497557273,566.740329476709,19108.569323331907,20972.866393891378,1864.2970705594707,Normal
31.714903317191435,0.005360092912899731,31.710292261031025,31.72603230860451,0.015740047573483906,0.01282143277992851,0.0009071401498310282,0.0114779568420102,0.0140729051263607,0.0025949482843504994,19564.688094700185,556.7532460609442,19066.22358089092,20689.402730249436,1623.1791493585151,Normal
31.76207208276843,0.022870518904880472,31.73101344520788,31.798579752993767,0.06756630778588857,0.01012496213275777,0.0007278403290877007,0.0090567371042309,0.0112176817978263,0.0021609446935953996,20060.03355614355,598.3646221196519,19244.694914385844,20946.58042866073,1701.885514274887,Normal
31.855700903326458,0.0330085289044541,31.80812608923217,31.906061414488857,0.09793532525668525,0.0080190801135823,0.0005122241126512842,0.007313195805751,0.0088373794653425,0.0015241836595914996,19990.820134562113,628.7052280872705,19260.013920417612,20930.351062668284,1670.3371422506716,Normal
31.97350189769876,0.03780102138038515,31.917950852123756,32.03023234759202,0.11228149546826316,0.006714440454388029,0.00029182888545117993,0.0063194265724628,0.0071849303742351,0.0008655038017723006,20005.185042918958,516.6622380263353,19407.807899216863,20696.18594654435,1288.3780473274855,Normal
69.90855858324484,26.120945729143667,32.043118555901856,86.3253433429121,54.28222478701025,0.07555859781713477,0.09953780988492035,0.0060331345009661,0.2803607975149418,0.2743276630139757,19931.994443255426,546.7933029737173,19108.36667352953,20924.360718955,1815.9940454254684,Normal
86.6839758239145,0.1977349467318413,86.39034990822452,86.97800581334032,0.5876559051157955,0.4630872962130024,0.050239221739430115,0.3476440906484287,0.4969832050419091,0.1493391143934804,20244.767825463176,791.5094266811446,19057.57346417311,20944.823048791044,1887.2495846179336,Normal
87.3354999495742,0.19603998132853023,87.0433121936436,87.62590414986263,0.5825919562190336,0.4966970172715591,0.005480144788501993,0.4891334418534543,0.5033000972881996,0.014166655434745268,19911.08989874392,682.7597591748078,19049.800855361693,20995.509454099018,1945.7085987373248,Normal
87.97219380112062,0.18876904514268147,87.6897245451802,88.25070731224469,0.5609827670644876,0.3038915452375524,0.1648693019896258,0.0883254640329991,0.4811484556845789,0.39282299165157986,19719.704942216867,555.5258233094016,19043.89101298784,20636.508996045308,1592.6179830574692,Normal
88.57728775430223,0.17742445643705104,88.31125674852309,88.83864771204584,0.5273909635227483,0.2076899279190602,0.0548346825828451,0.1031159488889756,0.2559749213650948,0.1528589724761192,19735.294820174673,542.9885873817984,19085.38994702844,20599.128837391076,1513.7388903626343,Normal
89.1432419209042,0.16511520998350723,88.89528277669878,89.38604645720649,0.4907636805077118,0.20948014254455968,0.007960854154544188,0.2000836571468121,0.2222974912835798,0.022213834136767724,20035.363271242724,436.2691704933629,19284.1729126539,20647.976667302108,1363.8037546482083,Normal
89.66640861115884,0.1515427567315288,89.43839416937821,89.88880137867176,0.4504072092935445,0.21879758470044494,0.0028690197713431916,0.2154300206963684,0.2224413432828111,0.0070113225864426865,19745.871960787714,543.5686744838519,19170.314383991736,20960.08009995251,1789.7657159607734,Normal
90.14267117850719,0.13669881353981936,89.93646331586733,90.34273801528784,0.4062746994205071,0.20014265642810147,0.01565521130343685,0.1737686816473523,0.2161577290130416,0.0423890473656893,19618.251992761558,471.40459534812345,19074.104682864316,20482.323726351933,1408.2190434876175,Normal
90.5679242953274,0.12073192569530874,90.38528497115612,90.74411554136266,0.3588305702065355,0.1487894715411942,0.01234623225385834,0.1304632845706284,0.1680390227499468,0.03757573817931842,19760.53197713638,588.7210441439821,19022.007775137292,20854.979498933782,1832.9717237964906,Normal
90.93980060661428,0.10451971244553449,90.78129656982154,91.09195165111636,0.31065508129482566,0.10823479664549077,0.011483161594965752,0.0920817755075211,0.1261467550158587,0.0340649795083376,20171.608779577444,531.5467991611569,19266.483964221938,20729.67625401391,1463.1922897919721,Normal
91.25900012995575,0.088937724352904,91.12384431201846,91.38819565128532,0.2643513392668524,0.07596060805413281,0.008465117112988061,0.0638429965197283,0.0889501851428835,0.025107188623155197,19966.762092377678,737.4134325500169,19001.927351164795,20820.527230849228,1818.5998796844324,Normal
91.52869143022092,0.07460359255732349,91.41512473538144,91.63687750794548,0.22175277256404513,0.05201818258923365,0.006069369206013257,0.0434036977514201,0.0614573541707029,0.018053656419282804,19878.210396039587,565.5247952020967,19009.194003722503,20699.505409997026,1690.3114062745226,Normal
91.75361919300832,0.06185913112993999,91.65932429477702,91.8432003051425,0.18387601036548062,0.03506536252859416,0.004261600982936283,0.0290506331140291,0.0417179392859485,0.012667306171919395,19554.28030334814,499.8489373458945,19108.908475156237,20424.956732456973,1316.0482573007357,Normal
91.9392745494481,0.0508232555075979,91.86171911037457,92.01279453603212,0.1510754256575524,0.023351692613580614,0.002904347834441184,0.0192597739272188,0.0278927073802476,0.0086329334530288,20224.198794848304,570.8198922710594,19416.434116703724,20968.205898515807,1551.7717818120836,Normal
92.09126812425271,0.041459242862552224,92.02794975038051,92.15119239491872,0.12324264453820888,0.015430164318115941,0.0019439320418592016,0.0126977124174577,0.0184769901501599,0.0057792777327022,19718.750400659774,727.5137276233608,19004.080039897766,20991.330034586772,1987.2499946890057,Normal
92.21492168888622,0.033636841862620816,92.16351800191264,92.26350915698914,0.09999115507650913,0.01016288961989042,0.0012834473384887128,0.008362100878838,0.0121778080769157,0.0038157071980777,20012.864690232862,665.443274205903,19165.065789614284,20980.63693687201,1815.5711472577277,Normal
92.31504170148587,0.027179852273288868,92.27348653720696,92.3542842149254,0.08079767771843649,0.0067039410592794006,0.0008380767687753035,0.0055294098357441,0.0080211120433397,0.0024917022075956006,19942.10814317737,625.586645842911,19251.97541633988,20911.070689147957,1659.0952728080774,Normal
92.3958239704466,0.02189825373901769,92.36233299938132,92.4274306922318,0.06509769285047184,0.00445318637687738,0.000543300776822755,0.0036923157164889,0.0053076934456248,0.0016153777291358995,20037.957304552314,405.60131935617966,19168.12242356036,20449.424606944795,1281.302183384436,Normal
92.4608428462902,0.017607753815469092,92.4339079759233,92.48625156602284,0.05234359009953948,0.0029967329172467102,0.00035101718227465687,0.0025052154168161,0.0035489260756051,0.0010437106587889997,20059.76934844098,768.035632661323,19075.57143559671,20913.51500775313,1837.9435721564187,Normal
92.51308921024568,0.014140282910271163,92.49145590757315,92.53349180821844,0.04203590064528839,0.0020555983010296995,0.0002270285704560266,0.0017375164190294,0.0024125913445012,0.0006750749254718,19859.855722992063,580.7087663727391,19024.172505201703,20866.805437097653,1842.6329318959506,Normal
92.55503263010146,0.01134852625091413,92.53766957170886,92.57140636827704,0.03373679656817785,0.0014453261817380402,0.00014779323696883378,0.0012379682169879,0.0016774563681241,0.00043948815113619994,20142.52170941772,616.1663052638761,19136.14483087634,20989.21540105627,1853.0705701799307,Normal
92.58869202643277,0.009106823709578236,92.57475886332264,92.60183164875758,0.02707278543493885,0.0010458819260461,9.745597927853643e-05,0.0009088281820057,0.0011986435595087,0.0002898153775029999,20042.410902642703,674.5720387654862,19026.872074585597,20973.96525446177,1947.093179876174,Normal
92.61570565742707,0.007310041726128924,92.60452216744878,92.62625353775668,0.021731370307904285,0.00078020664750065,6.554679632521811e-05,0.0006877223212217,0.0008826533789531,0.00019493105773139992,20101.9016858029,579.4241625561434,19315.52500912808,20962.193471849525,1646.6684627214454,Normal
92.63739554983584,0.00587145326980528,92.6284138143355,92.64586857077153,0.0174547564360239,0.00059939867901257,4.526743734063214e-05,0.000535263546022,0.000669888084241,0.00013462453821900004,19826.664124480027,477.43598258746437,19173.996919585603,20725.759475381543,1551.76255579594,Normal
92.65482422175853,0.004720257718520804,92.64760445760288,92.66163694200424,0.01403248440135485,0.00047271556841612,3.226783258762522e-05,0.0004267856780361,0.0005227490010881,9.596332305199999e-05,19531.790129064702,458.8591252947666,19089.11566647899,20540.935094757388,1451.8194282783988,Normal
92.66884315581487,0.003799102066141234,92.66303325354266,92.67432731865522,0.011294065112551266,0.00038096382218832996,2.3800811768616827e-05,0.000346925865543,0.0004177060816597,7.07802161167e-05,19966.202639805317,676.6868071939192,19042.046156605888,20944.665689036367,1902.619532430479,Normal
92.68013337041782,0.0030617921390261728,92.67545188182127,92.68455406008113,0.009102178259851712,0.00031220389485301,1.8151731540733923e-05,0.0002861318337626,0.000340109357733,5.397752397040003e-05,20042.969769642856,539.3729164572269,19182.095495404657,20760.88161049849,1578.7861150938334,Normal
92.68923887269538,0.002471276863972532,92.6854610515719,92.692807733148,0.007346681576095193,0.00025900252455222,1.4261280294201724e-05,0.000238443371518,0.0002808489980705,4.2405626552499985e-05,20198.88610117113,592.4601626236541,19039.390853308654,20951.711671919184,1912.3208186105294,Normal
92.69659394100248,0.001997927122336702,92.69354039969691,92.69947989494116,0.00593949524424886,0.00021669985737266,1.1480407603453805e-05,0.0002001024204932,0.000234236864441,3.41344439478e-05,20240.423594540443,642.9813578827839,19126.01003929952,20978.475321342852,1852.465282043333,Normal
92.70254519566444,0.0016180972662443683,92.70007275301931,92.70488307923422,0.0048103262149084,0.00018233098943723,9.413605090870372e-06,0.0001686934290319,0.0001966810546401,2.7987625608199998e-05,19803.28904601817,675.5200580214322,19037.990365609163,20752.65556575849,1714.6652001493276,Normal
92.70736934729982,0.0013129411387396857,92.70536368340136,92.70926683226612,0.0039031488647651713,0.00015396307846239,7.820172236742509e-06,0.0001426180233055,0.0001658671372604,2.3249113954899994e-05,19755.858327131093,677.9308725744509,19037.07028751641,20996.53898900811,1959.4687014917,Normal
92.71128740728882,0.0010674483806530847,92.7096571906956,92.71283053106248,0.0031733403668852134,0.00013029255052214,6.552899939617064e-06,0.0001207774799182,0.0001402583802479,1.948090032969999e-05,19882.279708199298,504.1103320638702,19075.44198589331,20779.782517263706,1704.3405313703952,Normal
92.71447603038841,0.0008696664392668214,92.7131482351991,92.71573360321598,0.002585368016880807,0.00011040283387942001,5.520519118717103e-06,0.0001023825892701,0.0001187939794894,1.6411390219300004e-05,20142.954328700165,684.2402938646676,19123.806611303153,20958.390175826404,1834.583564523251,Normal
